index,geometry,인구수,건물수,공시지가,교통혼잡도,주차구획수,불법주정차,행정동명
1818,"POLYGON ((14150960.15896217 4272740.16761297, 14151060.15896217 4272740.16761297, 14151060.15896217 4272640.16761297, 14150960.15896217 4272640.16761297, 14150960.15896217 4272740.16761297))",184.0,30.0,591771.23,0.6865452022538683,,,삼천2동
1819,"POLYGON ((14150960.15896217 4272240.16761297, 14151060.15896217 4272240.16761297, 14151060.15896217 4272140.16761297, 14150960.15896217 4272140.16761297, 14150960.15896217 4272240.16761297))",135.0,22.0,577741.6,0.6865452022538683,,,삼천2동
1820,"POLYGON ((14150960.15896217 4272140.16761297, 14151060.15896217 4272140.16761297, 14151060.15896217 4272040.16761297, 14150960.15896217 4272040.16761297, 14150960.15896217 4272140.16761297))",262.0,22.0,694008.76,0.6865452022538683,,,삼천2동
1821,"POLYGON ((14150960.15896217 4272040.16761297, 14151060.15896217 4272040.16761297, 14151060.15896217 4271940.16761297, 14150960.15896217 4271940.16761297, 14150960.15896217 4272040.16761297))",698.0,7.0,749794.27,0.6865452022538683,,,삼천2동
1822,"POLYGON ((14151060.15896217 4278140.16761297, 14151160.15896217 4278140.16761297, 14151160.15896217 4278040.16761297, 14151060.15896217 4278040.16761297, 14151060.15896217 4278140.16761297))",26.0,10.0,2548132.02,0.6670403665584625,,,덕진동
1823,"POLYGON ((14151060.15896217 4278040.16761297, 14151160.15896217 4278040.16761297, 14151160.15896217 4277940.16761297, 14151060.15896217 4277940.16761297, 14151060.15896217 4278040.16761297))",0.0,8.0,3747001.38,0.6670403665584625,,,덕진동
1824,"POLYGON ((14151060.15896217 4277940.16761297, 14151160.15896217 4277940.16761297, 14151160.15896217 4277840.16761297, 14151060.15896217 4277840.16761297, 14151060.15896217 4277940.16761297))",0.0,8.0,3747001.38,0.6670403665584625,,583.0,서신동
1825,"POLYGON ((14151060.15896217 4277840.16761297, 14151160.15896217 4277840.16761297, 14151160.15896217 4277740.16761297, 14151060.15896217 4277740.16761297, 14151060.15896217 4277840.16761297))",0.0,8.0,3747001.38,0.6670403665584625,,,서신동
1826,"POLYGON ((14156160.15896217 4277040.16761297, 14156260.15896217 4277040.16761297, 14156260.15896217 4276940.16761297, 14156160.15896217 4276940.16761297, 14156160.15896217 4277040.16761297))",680.0,9.0,821869.53,0.7484717607092091,,,인후3동
1827,"POLYGON ((14156160.15896217 4276940.16761297, 14156260.15896217 4276940.16761297, 14156260.15896217 4276840.16761297, 14156160.15896217 4276840.16761297, 14156160.15896217 4276940.16761297))",534.0,6.0,1236415.61,0.7484717607092091,,,인후3동
1828,"POLYGON ((14156160.15896217 4276840.16761297, 14156260.15896217 4276840.16761297, 14156260.15896217 4276740.16761297, 14156160.15896217 4276740.16761297, 14156160.15896217 4276840.16761297))",0.0,6.0,1236415.61,0.7484717607092091,,,인후3동
1829,"POLYGON ((14156160.15896217 4276740.16761297, 14156260.15896217 4276740.16761297, 14156260.15896217 4276640.16761297, 14156160.15896217 4276640.16761297, 14156160.15896217 4276740.16761297))",651.0,7.0,1236415.61,0.7484717607092091,,,인후3동
1830,"POLYGON ((14150960.15896217 4275840.16761297, 14151060.15896217 4275840.16761297, 14151060.15896217 4275740.16761297, 14150960.15896217 4275740.16761297, 14150960.15896217 4275840.16761297))",198.0,22.0,883990.85,0.8263524389350412,,,중화산2동
1831,"POLYGON ((14156160.15896217 4277440.16761297, 14156260.15896217 4277440.16761297, 14156260.15896217 4277340.16761297, 14156160.15896217 4277340.16761297, 14156160.15896217 4277440.16761297))",352.0,2.0,41499.99,0.7484717607092091,,,인후3동
1832,"POLYGON ((14150960.15896217 4275740.16761297, 14151060.15896217 4275740.16761297, 14151060.15896217 4275640.16761297, 14150960.15896217 4275640.16761297, 14150960.15896217 4275740.16761297))",225.0,32.0,883990.85,0.8263524389350412,,,중화산2동
1833,"POLYGON ((14156160.15896217 4277340.16761297, 14156260.15896217 4277340.16761297, 14156260.15896217 4277240.16761297, 14156160.15896217 4277240.16761297, 14156160.15896217 4277340.16761297))",249.0,2.0,0.0,0.7484717607092091,,,인후3동
1834,"POLYGON ((14150960.15896217 4275640.16761297, 14151060.15896217 4275640.16761297, 14151060.15896217 4275540.16761297, 14150960.15896217 4275540.16761297, 14150960.15896217 4275640.16761297))",225.0,35.0,842900.18,0.8263524389350412,,,중화산2동
1835,"POLYGON ((14156160.15896217 4277240.16761297, 14156260.15896217 4277240.16761297, 14156260.15896217 4277140.16761297, 14156160.15896217 4277140.16761297, 14156160.15896217 4277240.16761297))",493.0,5.0,731975.17,0.7484717607092091,,,인후3동
1836,"POLYGON ((14150960.15896217 4275540.16761297, 14151060.15896217 4275540.16761297, 14151060.15896217 4275440.16761297, 14150960.15896217 4275440.16761297, 14150960.15896217 4275540.16761297))",224.0,35.0,914740.75,0.8263524389350412,,,중화산2동
1837,"POLYGON ((14156160.15896217 4277140.16761297, 14156260.15896217 4277140.16761297, 14156260.15896217 4277040.16761297, 14156160.15896217 4277040.16761297, 14156160.15896217 4277140.16761297))",680.0,9.0,821869.53,0.7484717607092091,,,인후3동
1838,"POLYGON ((14150960.15896217 4276240.16761297, 14151060.15896217 4276240.16761297, 14151060.15896217 4276140.16761297, 14150960.15896217 4276140.16761297, 14150960.15896217 4276240.16761297))",322.0,34.0,660068.99,0.8263524389350412,,,중화산2동
1839,"POLYGON ((14156160.15896217 4276240.16761297, 14156260.15896217 4276240.16761297, 14156260.15896217 4276140.16761297, 14156160.15896217 4276140.16761297, 14156160.15896217 4276240.16761297))",287.0,29.0,506961.02,0.7484717607092091,,,인후3동
1840,"POLYGON ((14150960.15896217 4276140.16761297, 14151060.15896217 4276140.16761297, 14151060.15896217 4276040.16761297, 14150960.15896217 4276040.16761297, 14150960.15896217 4276140.16761297))",322.0,34.0,650088.38,0.8263524389350412,,,중화산2동
1841,"POLYGON ((14156160.15896217 4276140.16761297, 14156260.15896217 4276140.16761297, 14156260.15896217 4276040.16761297, 14156160.15896217 4276040.16761297, 14156160.15896217 4276140.16761297))",116.0,19.0,376924.45,0.7484717607092091,,,인후3동
1842,"POLYGON ((14150960.15896217 4276040.16761297, 14151060.15896217 4276040.16761297, 14151060.15896217 4275940.16761297, 14150960.15896217 4275940.16761297, 14150960.15896217 4276040.16761297))",225.0,26.0,650088.38,0.8263524389350412,,,중화산2동
1843,"POLYGON ((14156160.15896217 4276040.16761297, 14156260.15896217 4276040.16761297, 14156260.15896217 4275940.16761297, 14156160.15896217 4275940.16761297, 14156160.15896217 4276040.16761297))",0.0,0.0,26800.02,0.7484717607092091,,,인후3동
1844,"POLYGON ((14150960.15896217 4275940.16761297, 14151060.15896217 4275940.16761297, 14151060.15896217 4275840.16761297, 14150960.15896217 4275840.16761297, 14150960.15896217 4275940.16761297))",198.0,22.0,594722.1,0.8263524389350412,,,중화산2동
1845,"POLYGON ((14156160.15896217 4275940.16761297, 14156260.15896217 4275940.16761297, 14156260.15896217 4275840.16761297, 14156160.15896217 4275840.16761297, 14156160.15896217 4275940.16761297))",0.0,0.0,0.0,0.7484717607092091,,,인후3동
1846,"POLYGON ((14150960.15896217 4275040.16761297, 14151060.15896217 4275040.16761297, 14151060.15896217 4274940.16761297, 14150960.15896217 4274940.16761297, 14150960.15896217 4275040.16761297))",77.0,23.0,746293.6,0.8263524389350412,,,중화산2동
1847,"POLYGON ((14156160.15896217 4276640.16761297, 14156260.15896217 4276640.16761297, 14156260.15896217 4276540.16761297, 14156160.15896217 4276540.16761297, 14156160.15896217 4276640.16761297))",651.0,7.0,769000.18,0.7484717607092091,,,인후3동
1848,"POLYGON ((14150960.15896217 4274940.16761297, 14151060.15896217 4274940.16761297, 14151060.15896217 4274840.16761297, 14150960.15896217 4274840.16761297, 14150960.15896217 4274940.16761297))",77.0,20.0,1165106.2,0.8263524389350412,,,중화산2동
1849,"POLYGON ((14156160.15896217 4276540.16761297, 14156260.15896217 4276540.16761297, 14156260.15896217 4276440.16761297, 14156160.15896217 4276440.16761297, 14156160.15896217 4276540.16761297))",100.0,15.0,638158.83,0.7484717607092091,,,인후3동
1850,"POLYGON ((14150960.15896217 4274840.16761297, 14151060.15896217 4274840.16761297, 14151060.15896217 4274740.16761297, 14150960.15896217 4274740.16761297, 14150960.15896217 4274840.16761297))",12.0,6.0,1165106.2,0.8263524389350412,,,중화산2동
1851,"POLYGON ((14156160.15896217 4276440.16761297, 14156260.15896217 4276440.16761297, 14156260.15896217 4276340.16761297, 14156160.15896217 4276340.16761297, 14156160.15896217 4276440.16761297))",287.0,29.0,506961.02,0.7484717607092091,,,인후3동
1852,"POLYGON ((14150960.15896217 4274740.16761297, 14151060.15896217 4274740.16761297, 14151060.15896217 4274640.16761297, 14150960.15896217 4274640.16761297, 14150960.15896217 4274740.16761297))",86.0,8.0,1165106.2,0.769829573728525,,,효자2동
1853,"POLYGON ((14156160.15896217 4276340.16761297, 14156260.15896217 4276340.16761297, 14156260.15896217 4276240.16761297, 14156160.15896217 4276240.16761297, 14156160.15896217 4276340.16761297))",287.0,29.0,506961.02,0.7484717607092091,,,인후3동
1854,"POLYGON ((14150960.15896217 4275440.16761297, 14151060.15896217 4275440.16761297, 14151060.15896217 4275340.16761297, 14150960.15896217 4275340.16761297, 14150960.15896217 4275440.16761297))",241.0,25.0,914740.75,0.8263524389350412,,,중화산2동
1855,"POLYGON ((14156160.15896217 4275440.16761297, 14156260.15896217 4275440.16761297, 14156260.15896217 4275340.16761297, 14156160.15896217 4275340.16761297, 14156160.15896217 4275440.16761297))",0.0,0.0,0.0,0.7358844544913219,,,노송동
1856,"POLYGON ((14150960.15896217 4275340.16761297, 14151060.15896217 4275340.16761297, 14151060.15896217 4275240.16761297, 14150960.15896217 4275240.16761297, 14150960.15896217 4275340.16761297))",241.0,25.0,597783.67,0.8263524389350412,,,중화산2동
1857,"POLYGON ((14156160.15896217 4275340.16761297, 14156260.15896217 4275340.16761297, 14156260.15896217 4275240.16761297, 14156160.15896217 4275240.16761297, 14156160.15896217 4275340.16761297))",0.0,0.0,0.0,0.7358844544913219,,,노송동
1858,"POLYGON ((14150960.15896217 4275240.16761297, 14151060.15896217 4275240.16761297, 14151060.15896217 4275140.16761297, 14150960.15896217 4275140.16761297, 14150960.15896217 4275240.16761297))",241.0,30.0,634187.1,0.8263524389350412,,,중화산2동
1859,"POLYGON ((14156160.15896217 4275240.16761297, 14156260.15896217 4275240.16761297, 14156260.15896217 4275140.16761297, 14156160.15896217 4275140.16761297, 14156160.15896217 4275240.16761297))",0.0,0.0,79099.93,0.7358844544913219,,,풍남동
1860,"POLYGON ((14150960.15896217 4275140.16761297, 14151060.15896217 4275140.16761297, 14151060.15896217 4275040.16761297, 14150960.15896217 4275040.16761297, 14150960.15896217 4275140.16761297))",227.0,30.0,654516.04,0.8263524389350412,,,중화산2동
1861,"POLYGON ((14156160.15896217 4275140.16761297, 14156260.15896217 4275140.16761297, 14156260.15896217 4275040.16761297, 14156160.15896217 4275040.16761297, 14156160.15896217 4275140.16761297))",0.0,0.0,79099.93,0.7358844544913219,,,풍남동
1862,"POLYGON ((14150960.15896217 4274240.16761297, 14151060.15896217 4274240.16761297, 14151060.15896217 4274140.16761297, 14150960.15896217 4274140.16761297, 14150960.15896217 4274240.16761297))",395.0,19.0,659920.45,0.769829573728525,,,효자2동
1863,"POLYGON ((14156160.15896217 4275840.16761297, 14156260.15896217 4275840.16761297, 14156260.15896217 4275740.16761297, 14156160.15896217 4275740.16761297, 14156160.15896217 4275840.16761297))",0.0,0.0,0.0,0.7484717607092091,,,노송동
1864,"POLYGON ((14150960.15896217 4274140.16761297, 14151060.15896217 4274140.16761297, 14151060.15896217 4274040.16761297, 14150960.15896217 4274040.16761297, 14150960.15896217 4274140.16761297))",447.0,19.0,1223502.7,0.769829573728525,,,효자2동
1865,"POLYGON ((14156160.15896217 4275740.16761297, 14156260.15896217 4275740.16761297, 14156260.15896217 4275640.16761297, 14156160.15896217 4275640.16761297, 14156160.15896217 4275740.16761297))",0.0,0.0,0.0,0.7484717607092091,,,노송동
1866,"POLYGON ((14150960.15896217 4274040.16761297, 14151060.15896217 4274040.16761297, 14151060.15896217 4273940.16761297, 14150960.15896217 4273940.16761297, 14150960.15896217 4274040.16761297))",447.0,21.0,1223502.7,0.769829573728525,,,효자2동
1867,"POLYGON ((14150960.15896217 4273940.16761297, 14151060.15896217 4273940.16761297, 14151060.15896217 4273840.16761297, 14150960.15896217 4273840.16761297, 14150960.15896217 4273940.16761297))",111.0,24.0,975289.77,0.769829573728525,,,효자2동
1868,"POLYGON ((14150960.15896217 4274640.16761297, 14151060.15896217 4274640.16761297, 14151060.15896217 4274540.16761297, 14150960.15896217 4274540.16761297, 14150960.15896217 4274640.16761297))",286.0,11.0,682288.2,0.769829573728525,,,효자2동
1869,"POLYGON ((14156160.15896217 4274640.16761297, 14156260.15896217 4274640.16761297, 14156260.15896217 4274540.16761297, 14156160.15896217 4274540.16761297, 14156160.15896217 4274640.16761297))",0.0,0.0,5424.69,0.7358844544913219,,,풍남동
1870,"POLYGON ((14150960.15896217 4274540.16761297, 14151060.15896217 4274540.16761297, 14151060.15896217 4274440.16761297, 14150960.15896217 4274440.16761297, 14150960.15896217 4274540.16761297))",558.0,11.0,682288.2,0.769829573728525,,,효자2동
1871,"POLYGON ((14156160.15896217 4274540.16761297, 14156260.15896217 4274540.16761297, 14156260.15896217 4274440.16761297, 14156160.15896217 4274440.16761297, 14156160.15896217 4274540.16761297))",0.0,0.0,5424.69,0.7358844544913219,,,풍남동
1872,"POLYGON ((14150960.15896217 4274440.16761297, 14151060.15896217 4274440.16761297, 14151060.15896217 4274340.16761297, 14150960.15896217 4274340.16761297, 14150960.15896217 4274440.16761297))",558.0,15.0,659920.45,0.769829573728525,,,효자2동
1873,"POLYGON ((14156160.15896217 4274440.16761297, 14156260.15896217 4274440.16761297, 14156260.15896217 4274340.16761297, 14156160.15896217 4274340.16761297, 14156160.15896217 4274440.16761297))",0.0,1.0,5400.0,0.7358844544913219,,,동서학동
1874,"POLYGON ((14150960.15896217 4274340.16761297, 14151060.15896217 4274340.16761297, 14151060.15896217 4274240.16761297, 14150960.15896217 4274240.16761297, 14150960.15896217 4274340.16761297))",247.0,15.0,659920.45,0.769829573728525,,,효자2동
1875,"POLYGON ((14156160.15896217 4275040.16761297, 14156260.15896217 4275040.16761297, 14156260.15896217 4274940.16761297, 14156160.15896217 4274940.16761297, 14156160.15896217 4275040.16761297))",0.0,0.0,10060.01,0.7358844544913219,,,풍남동
1876,"POLYGON ((14156160.15896217 4274940.16761297, 14156260.15896217 4274940.16761297, 14156260.15896217 4274840.16761297, 14156160.15896217 4274840.16761297, 14156160.15896217 4274940.16761297))",0.0,0.0,25000.13,0.7358844544913219,,,풍남동
1877,"POLYGON ((14156160.15896217 4274840.16761297, 14156260.15896217 4274840.16761297, 14156260.15896217 4274740.16761297, 14156160.15896217 4274740.16761297, 14156160.15896217 4274840.16761297))",0.0,0.0,25000.13,0.7358844544913219,,,풍남동
1878,"POLYGON ((14156160.15896217 4274740.16761297, 14156260.15896217 4274740.16761297, 14156260.15896217 4274640.16761297, 14156160.15896217 4274640.16761297, 14156160.15896217 4274740.16761297))",0.0,0.0,0.0,0.7358844544913219,,,풍남동
